# https://rstudio-connect.testing.ap.datim.org/content/150 --workers 5 --loaded-duration-minutes 1 --output-dir yoda --overwrite-output
# {"appUrl":"https://rstudio-connect.testing.ap.datim.org/content/150","debugLog":false,"loadedDurationMinutes":1.0,"logLevel":"WARN","outputDir":"yoda","overwriteOutput":true,"recordingPath":"recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
0,0,0,PLAYER_SESSION_CREATE,1671106463996,0,
0,0,0,REQ_HOME_START,1671106464684,5,
0,0,0,REQ_HOME_END,1671106465041,5,
0,0,0,REQ_GET_START,1671106465041,6,
0,0,0,REQ_GET_END,1671106465453,6,
0,0,0,REQ_GET_START,1671106465453,7,
0,0,0,REQ_GET_END,1671106465697,7,
0,0,0,REQ_GET_START,1671106465697,8,
0,0,0,REQ_GET_END,1671106466822,8,
0,0,0,REQ_GET_START,1671106466822,9,
0,0,0,REQ_GET_END,1671106467177,9,
0,0,0,REQ_GET_START,1671106467177,10,
0,0,0,REQ_GET_END,1671106467553,10,
0,0,0,REQ_GET_START,1671106467553,11,
0,0,0,REQ_GET_END,1671106467748,11,
0,0,0,REQ_TOK_START,1671106467748,12,
0,0,0,REQ_TOK_END,1671106467932,12,
0,0,0,REQ_SINF_START,1671106467932,13,
0,0,0,REQ_SINF_END,1671106468360,13,
0,0,0,WS_OPEN_START,1671106468361,14,
0,0,0,WS_OPEN_END,1671106468579,14,
0,0,0,WS_RECV_START,1671106468580,15,
0,0,0,WS_RECV_END,1671106468581,15,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1671106468581,16,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1671106468586,16,
0,0,0,WS_SEND_START,1671106468586,16,
0,0,0,WS_SEND_END,1671106468587,16,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1671106468587,17,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1671106468598,17,
0,0,0,WS_SEND_START,1671106468598,17,
0,0,0,WS_SEND_END,1671106468598,17,
0,0,0,WS_RECV_START,1671106468598,18,
0,0,0,WS_RECV_END,1671106468639,18,
0,0,0,WS_RECV_INIT_START,1671106468640,19,
0,0,0,WS_RECV_INIT_END,1671106468655,19,
0,0,0,WS_RECV_START,1671106468655,20,
0,0,0,WS_RECV_END,1671106468674,20,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1671106468674,21,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1671106468685,21,
0,0,0,WS_SEND_START,1671106468685,21,
0,0,0,WS_SEND_END,1671106468686,21,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1671106468686,22,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1671106471490,22,
0,0,0,WS_SEND_START,1671106471490,22,
0,0,0,WS_SEND_END,1671106471491,22,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1671106471491,23,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1671106473100,23,
0,0,0,WS_SEND_START,1671106473100,23,
0,0,0,WS_SEND_END,1671106473101,23,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1671106473101,24,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1671106474007,24,
0,0,0,WS_SEND_START,1671106474007,24,
0,0,0,WS_SEND_END,1671106474008,24,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1671106474008,25,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1671106475319,25,
0,0,0,WS_SEND_START,1671106475320,25,
0,0,0,WS_SEND_END,1671106475320,25,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1671106475320,26,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1671106475865,26,
0,0,0,WS_SEND_START,1671106475865,26,
0,0,0,WS_SEND_END,1671106475865,26,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1671106475865,27,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1671106477397,27,
0,0,0,WS_SEND_START,1671106477397,27,
0,0,0,WS_SEND_END,1671106477397,27,
0,0,0,WS_RECV_START,1671106477397,28,
0,0,0,WS_RECV_END,1671106480037,28,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1671106480037,29,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1671106480044,29,
0,0,0,REQ_GET_START,1671106480044,29,
0,0,0,REQ_GET_END,1671106480337,29,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1671106480337,30,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1671106480478,30,
0,0,0,REQ_GET_START,1671106480479,30,
0,0,0,REQ_GET_END,1671106480984,30,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1671106480984,31,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1671106481252,31,
0,0,0,REQ_GET_START,1671106481252,31,
0,0,0,REQ_GET_END,1671106481457,31,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1671106481457,32,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1671106481595,32,
0,0,0,REQ_GET_START,1671106481595,32,
0,0,0,REQ_GET_END,1671106482204,32,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1671106482204,33,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1671106482422,33,
0,0,0,REQ_GET_START,1671106482423,33,
0,0,0,REQ_GET_END,1671106482622,33,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1671106482622,34,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1671106482915,34,
0,0,0,REQ_GET_START,1671106482915,34,
0,0,0,REQ_GET_END,1671106483153,34,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1671106483153,35,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1671106483286,35,
0,0,0,REQ_GET_START,1671106483286,35,
0,0,0,REQ_GET_END,1671106483511,35,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1671106483511,36,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1671106483703,36,
0,0,0,WS_SEND_START,1671106483703,36,
0,0,0,WS_SEND_END,1671106483703,36,
0,0,0,WS_RECV_START,1671106483703,37,
0,0,0,WS_RECV_END,1671106483985,37,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1671106483985,38,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1671106493157,38,
0,0,0,WS_SEND_START,1671106493157,38,
0,0,0,WS_SEND_END,1671106493157,38,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1671106493157,39,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1671106497547,39,
0,0,0,WS_SEND_START,1671106497547,39,
0,0,0,WS_SEND_END,1671106497547,39,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1671106497547,40,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1671106500085,40,
0,0,0,WS_SEND_START,1671106500085,40,
0,0,0,WS_SEND_END,1671106500086,40,
0,0,0,WS_RECV_START,1671106500086,41,
0,0,0,WS_RECV_END,1671106501111,41,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1671106501111,42,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1671106505368,42,
0,0,0,WS_SEND_START,1671106505368,42,
0,0,0,WS_SEND_END,1671106505369,42,
0,0,0,WS_RECV_START,1671106505369,43,
0,0,0,WS_RECV_END,1671106505457,43,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1671106505457,44,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1671106508761,44,
0,0,0,WS_SEND_START,1671106508761,44,
0,0,0,WS_SEND_END,1671106508762,44,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1671106508762,45,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1671106509613,45,
0,0,0,WS_SEND_START,1671106509613,45,
0,0,0,WS_SEND_END,1671106509613,45,
0,0,0,WS_RECV_START,1671106509613,46,
0,0,0,WS_RECV_END,1671106509615,46,
0,0,0,WS_RECV_START,1671106509615,47,
0,0,0,WS_RECV_END,1671106509688,47,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1671106509688,48,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1671106516865,48,
0,0,0,WS_SEND_START,1671106516865,48,
0,0,0,WS_SEND_END,1671106516865,48,
