# https://rstudio-connect.testing.ap.datim.org/content/170 --workers 5 --loaded-duration-minutes 1 --output-dir panopticon --overwrite-output
# {"appUrl":"https://rstudio-connect.testing.ap.datim.org/content/170","debugLog":false,"loadedDurationMinutes":1.0,"logLevel":"WARN","outputDir":"panopticon","overwriteOutput":true,"recordingPath":"recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
2,2,0,PLAYER_SESSION_CREATE,1671104001258,0,
2,2,0,REQ_HOME_START,1671104003037,5,
2,2,0,REQ_HOME_END,1671104003418,5,
2,2,0,REQ_GET_START,1671104003418,6,
2,2,0,REQ_GET_END,1671104004171,6,
2,2,0,REQ_GET_START,1671104004171,7,
2,2,0,REQ_GET_END,1671104004468,7,
2,2,0,REQ_GET_START,1671104004468,8,
2,2,0,REQ_GET_END,1671104005181,8,
2,2,0,REQ_GET_START,1671104005182,9,
2,2,0,REQ_GET_END,1671104005609,9,
2,2,0,REQ_GET_START,1671104005609,10,
2,2,0,REQ_GET_END,1671104006719,10,
2,2,0,REQ_GET_START,1671104006719,11,
2,2,0,REQ_GET_END,1671104006996,11,
2,2,0,REQ_GET_START,1671104006996,12,
2,2,0,REQ_GET_END,1671104007610,12,
2,2,0,REQ_GET_START,1671104007610,13,
2,2,0,REQ_GET_END,1671104007848,13,
2,2,0,REQ_GET_START,1671104007848,14,
2,2,0,REQ_GET_END,1671104008892,14,
2,2,0,REQ_GET_START,1671104008892,15,
2,2,0,REQ_GET_END,1671104009312,15,
2,2,0,REQ_GET_START,1671104009313,16,
2,2,0,REQ_GET_END,1671104009872,16,
2,2,0,REQ_GET_START,1671104009872,17,
2,2,0,REQ_GET_END,1671104010426,17,
2,2,0,REQ_GET_START,1671104010426,18,
2,2,0,REQ_GET_END,1671104010754,18,
2,2,0,REQ_GET_START,1671104010754,19,
2,2,0,REQ_GET_END,1671104010973,19,
2,2,0,REQ_GET_START,1671104010973,20,
2,2,0,REQ_GET_END,1671104011502,20,
2,2,0,REQ_GET_START,1671104011503,21,
2,2,0,REQ_GET_END,1671104012001,21,
2,2,0,REQ_GET_START,1671104012001,22,
2,2,0,REQ_GET_END,1671104012780,22,
2,2,0,REQ_GET_START,1671104012780,23,
2,2,0,REQ_GET_END,1671104013180,23,
2,2,0,REQ_GET_START,1671104013180,24,
2,2,0,REQ_GET_END,1671104013675,24,
2,2,0,REQ_GET_START,1671104013676,25,
2,2,0,REQ_GET_END,1671104013939,25,
2,2,0,REQ_GET_START,1671104013939,26,
2,2,0,REQ_GET_END,1671104014128,26,
2,2,0,REQ_GET_START,1671104014128,27,
2,2,0,REQ_GET_END,1671104014555,27,
2,2,0,REQ_GET_START,1671104014555,28,
2,2,0,REQ_GET_END,1671104014809,28,
2,2,0,REQ_GET_START,1671104014809,29,
2,2,0,REQ_GET_END,1671104015058,29,
2,2,0,REQ_GET_START,1671104015058,30,
2,2,0,REQ_GET_END,1671104015254,30,
2,2,0,REQ_GET_START,1671104015254,31,
2,2,0,REQ_GET_END,1671104016072,31,
2,2,0,REQ_GET_START,1671104016072,32,
2,2,0,REQ_GET_END,1671104016375,32,
2,2,0,REQ_TOK_START,1671104016375,33,
2,2,0,REQ_TOK_END,1671104016774,33,
2,2,0,REQ_GET_START,1671104016774,34,
2,2,0,REQ_GET_END,1671104017191,34,
2,2,0,REQ_SINF_START,1671104017191,35,
2,2,0,REQ_SINF_END,1671104017467,35,
2,2,0,REQ_GET_START,1671104017467,36,
2,2,0,REQ_GET_END,1671104018405,36,
2,2,0,WS_OPEN_START,1671104018405,37,
2,2,0,WS_OPEN_END,1671104018947,37,
2,2,0,WS_RECV_START,1671104018947,38,
2,2,0,WS_RECV_END,1671104018947,38,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104018947,39,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104018953,39,
2,2,0,WS_SEND_START,1671104018953,39,
2,2,0,WS_SEND_END,1671104018953,39,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104018954,40,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104018961,40,
2,2,0,WS_SEND_START,1671104018961,40,
2,2,0,WS_SEND_END,1671104018962,40,
2,2,0,WS_RECV_START,1671104018962,41,
2,2,0,WS_RECV_END,1671104019003,41,
2,2,0,WS_RECV_INIT_START,1671104019003,42,
2,2,0,WS_RECV_INIT_END,1671104019009,42,
2,2,0,WS_RECV_START,1671104019009,43,
2,2,0,WS_RECV_END,1671104019258,43,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104019259,44,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104019265,44,
2,2,0,REQ_GET_START,1671104019265,44,
2,2,0,REQ_GET_END,1671104019831,44,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104019831,45,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104020231,45,
2,2,0,REQ_GET_START,1671104020231,45,
2,2,0,REQ_GET_END,1671104020753,45,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104020753,46,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104020877,46,
2,2,0,REQ_GET_START,1671104020877,46,
2,2,0,REQ_GET_END,1671104028251,46,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104028251,47,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104037456,47,
2,2,0,REQ_GET_START,1671104037456,47,
2,2,0,REQ_GET_END,1671104037817,47,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104037817,48,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104037947,48,
2,2,0,REQ_GET_START,1671104037947,48,
2,2,0,REQ_GET_END,1671104038299,48,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104038299,49,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104038518,49,
2,2,0,REQ_GET_START,1671104038518,49,
2,2,0,REQ_GET_END,1671104038852,49,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104038852,50,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104039040,50,
2,2,0,WS_SEND_START,1671104039041,50,
2,2,0,WS_SEND_END,1671104039041,50,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104039041,51,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104039042,51,
2,2,0,WS_SEND_START,1671104039042,51,
2,2,0,WS_SEND_END,1671104039042,51,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104039042,52,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104039044,52,
2,2,0,WS_SEND_START,1671104039044,52,
2,2,0,WS_SEND_END,1671104039044,52,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104039044,53,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104039045,53,
2,2,0,WS_SEND_START,1671104039045,53,
2,2,0,WS_SEND_END,1671104039046,53,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104039046,54,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104039051,54,
2,2,0,WS_SEND_START,1671104039051,54,
2,2,0,WS_SEND_END,1671104039051,54,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104039051,55,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104039054,55,
2,2,0,REQ_GET_START,1671104039054,55,
2,2,0,REQ_GET_END,1671104039284,55,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104039284,56,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104039409,56,
2,2,0,WS_SEND_START,1671104039409,56,
2,2,0,WS_SEND_END,1671104039409,56,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104039409,57,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104039412,57,
2,2,0,WS_SEND_START,1671104039412,57,
2,2,0,WS_SEND_END,1671104039412,57,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104039412,58,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104039413,58,
2,2,0,WS_SEND_START,1671104039414,58,
2,2,0,WS_SEND_END,1671104039414,58,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104039414,59,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104039415,59,
2,2,0,WS_SEND_START,1671104039415,59,
2,2,0,WS_SEND_END,1671104039415,59,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104039415,60,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104039417,60,
2,2,0,WS_SEND_START,1671104039417,60,
2,2,0,WS_SEND_END,1671104039417,60,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104039417,61,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104039418,61,
2,2,0,WS_SEND_START,1671104039418,61,
2,2,0,WS_SEND_END,1671104039419,61,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104039419,62,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104039420,62,
2,2,0,WS_SEND_START,1671104039420,62,
2,2,0,WS_SEND_END,1671104039420,62,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104039420,63,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104039423,63,
2,2,0,WS_SEND_START,1671104039423,63,
2,2,0,WS_SEND_END,1671104039423,63,
2,2,0,WS_RECV_START,1671104039423,64,
2,2,0,WS_RECV_END,1671104039424,64,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104039424,65,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104039561,65,
2,2,0,WS_SEND_START,1671104039561,65,
2,2,0,WS_SEND_END,1671104039561,65,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104039561,66,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104039562,66,
2,2,0,WS_SEND_START,1671104039563,66,
2,2,0,WS_SEND_END,1671104039563,66,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104039563,67,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104039564,67,
2,2,0,WS_SEND_START,1671104039564,67,
2,2,0,WS_SEND_END,1671104039564,67,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104039564,68,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104039566,68,
2,2,0,WS_SEND_START,1671104039566,68,
2,2,0,WS_SEND_END,1671104039566,68,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104039566,69,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104042182,69,
2,2,0,WS_SEND_START,1671104042182,69,
2,2,0,WS_SEND_END,1671104042182,69,
2,2,0,WS_RECV_START,1671104042182,70,
2,2,0,WS_RECV_END,1671104042376,70,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104042376,71,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104042485,71,
2,2,0,WS_SEND_START,1671104042485,71,
2,2,0,WS_SEND_END,1671104042485,71,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104042485,72,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104042486,72,
2,2,0,WS_SEND_START,1671104042486,72,
2,2,0,WS_SEND_END,1671104042486,72,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104042486,73,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104042487,73,
2,2,0,WS_SEND_START,1671104042488,73,
2,2,0,WS_SEND_END,1671104042488,73,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104042488,74,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104042489,74,
2,2,0,WS_SEND_START,1671104042489,74,
2,2,0,WS_SEND_END,1671104042489,74,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104042489,75,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104045268,75,
2,2,0,WS_SEND_START,1671104045268,75,
2,2,0,WS_SEND_END,1671104045268,75,
2,2,0,WS_RECV_START,1671104045268,76,
2,2,0,WS_RECV_END,1671104045516,76,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104045517,77,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104045611,77,
2,2,0,WS_SEND_START,1671104045611,77,
2,2,0,WS_SEND_END,1671104045611,77,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104045611,78,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104045613,78,
2,2,0,WS_SEND_START,1671104045613,78,
2,2,0,WS_SEND_END,1671104045613,78,
2,2,0,WS_SEND_START,1671104045613,79,
2,2,0,WS_SEND_END,1671104045613,79,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104045613,80,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104045614,80,
2,2,0,WS_SEND_START,1671104045614,80,
2,2,0,WS_SEND_END,1671104045614,80,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1671104045614,81,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1671104047559,81,
2,2,0,WS_SEND_START,1671104047559,81,
