# https://rstudio-connect.testing.ap.datim.org/content/170 --workers 5 --loaded-duration-minutes 1 --output-dir panopticon --overwrite-output
# {"appUrl":"https://rstudio-connect.testing.ap.datim.org/content/170","debugLog":false,"loadedDurationMinutes":1.0,"logLevel":"WARN","outputDir":"panopticon","overwriteOutput":true,"recordingPath":"recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
5,0,1,PLAYER_SESSION_CREATE,1671104043988,0,
5,0,1,REQ_HOME_START,1671104044364,5,
5,0,1,REQ_HOME_END,1671104044618,5,
5,0,1,REQ_GET_START,1671104044618,6,
5,0,1,REQ_GET_END,1671104045026,6,
5,0,1,REQ_GET_START,1671104045026,7,
5,0,1,REQ_GET_END,1671104045215,7,
5,0,1,REQ_GET_START,1671104045215,8,
5,0,1,REQ_GET_END,1671104045583,8,
5,0,1,REQ_GET_START,1671104045583,9,
5,0,1,REQ_GET_END,1671104046041,9,
5,0,1,REQ_GET_START,1671104046041,10,
5,0,1,REQ_GET_END,1671104046511,10,
5,0,1,REQ_GET_START,1671104046511,11,
5,0,1,REQ_GET_END,1671104046717,11,
5,0,1,REQ_GET_START,1671104046717,12,
5,0,1,REQ_GET_END,1671104047062,12,
5,0,1,REQ_GET_START,1671104047062,13,
5,0,1,REQ_GET_END,1671104047251,13,
5,0,1,REQ_GET_START,1671104047251,14,
5,0,1,REQ_GET_END,1671104047834,14,
5,0,1,REQ_GET_START,1671104047834,15,
5,0,1,REQ_GET_END,1671104048222,15,
5,0,1,REQ_GET_START,1671104048223,16,
5,0,1,REQ_GET_END,1671104048536,16,
5,0,1,REQ_GET_START,1671104048537,17,
5,0,1,REQ_GET_END,1671104048790,17,
5,0,1,REQ_GET_START,1671104048790,18,
5,0,1,REQ_GET_END,1671104049156,18,
5,0,1,REQ_GET_START,1671104049156,19,
5,0,1,REQ_GET_END,1671104049352,19,
5,0,1,REQ_GET_START,1671104049353,20,
5,0,1,REQ_GET_END,1671104049749,20,
5,0,1,REQ_GET_START,1671104049749,21,
5,0,1,REQ_GET_END,1671104050504,21,
5,0,1,REQ_GET_START,1671104050504,22,
5,0,1,REQ_GET_END,1671104050952,22,
5,0,1,REQ_GET_START,1671104050952,23,
5,0,1,REQ_GET_END,1671104051429,23,
5,0,1,REQ_GET_START,1671104051429,24,
5,0,1,REQ_GET_END,1671104051779,24,
5,0,1,REQ_GET_START,1671104051779,25,
5,0,1,REQ_GET_END,1671104052075,25,
5,0,1,REQ_GET_START,1671104052075,26,
5,0,1,REQ_GET_END,1671104052589,26,
5,0,1,REQ_GET_START,1671104052589,27,
5,0,1,REQ_GET_END,1671104053082,27,
5,0,1,REQ_GET_START,1671104053083,28,
5,0,1,REQ_GET_END,1671104053626,28,
5,0,1,REQ_GET_START,1671104053626,29,
5,0,1,REQ_GET_END,1671104054068,29,
5,0,1,REQ_GET_START,1671104054068,30,
5,0,1,REQ_GET_END,1671104054403,30,
5,0,1,REQ_GET_START,1671104054403,31,
5,0,1,REQ_GET_END,1671104055666,31,
5,0,1,REQ_GET_START,1671104055667,32,
5,0,1,REQ_GET_END,1671104056261,32,
5,0,1,REQ_TOK_START,1671104056261,33,
5,0,1,REQ_TOK_END,1671104057144,33,
5,0,1,REQ_GET_START,1671104057144,34,
5,0,1,REQ_GET_END,1671104057614,34,
5,0,1,REQ_SINF_START,1671104057614,35,
5,0,1,REQ_SINF_END,1671104058097,35,
5,0,1,REQ_GET_START,1671104058097,36,
5,0,1,REQ_GET_END,1671104058601,36,
5,0,1,WS_OPEN_START,1671104058601,37,
5,0,1,WS_OPEN_END,1671104059192,37,
5,0,1,WS_RECV_START,1671104059192,38,
5,0,1,WS_RECV_END,1671104059192,38,
5,0,1,PLAYBACK_SLEEPBEFORE_START,1671104059192,39,
5,0,1,PLAYBACK_SLEEPBEFORE_END,1671104059198,39,
5,0,1,WS_SEND_START,1671104059198,39,
5,0,1,WS_SEND_END,1671104059198,39,
5,0,1,PLAYBACK_SLEEPBEFORE_START,1671104059198,40,
5,0,1,PLAYBACK_SLEEPBEFORE_END,1671104059205,40,
5,0,1,WS_SEND_START,1671104059205,40,
5,0,1,WS_SEND_END,1671104059205,40,
5,0,1,WS_RECV_START,1671104059205,41,
5,0,1,WS_RECV_END,1671104059232,41,
5,0,1,WS_RECV_INIT_START,1671104059232,42,
5,0,1,WS_RECV_INIT_END,1671104059241,42,
5,0,1,WS_RECV_START,1671104059241,43,
5,0,1,WS_RECV_END,1671104059682,43,
5,0,1,PLAYBACK_SLEEPBEFORE_START,1671104059682,44,
5,0,1,PLAYBACK_SLEEPBEFORE_END,1671104059688,44,
5,0,1,REQ_GET_START,1671104059688,44,
5,0,1,REQ_GET_END,1671104059905,44,
5,0,1,PLAYBACK_SLEEPBEFORE_START,1671104059905,45,
5,0,1,PLAYBACK_SLEEPBEFORE_END,1671104060305,45,
5,0,1,REQ_GET_START,1671104060305,45,
5,0,1,REQ_GET_END,1671104060694,45,
5,0,1,PLAYBACK_SLEEPBEFORE_START,1671104060694,46,
5,0,1,PLAYBACK_SLEEPBEFORE_END,1671104060815,46,
5,0,1,REQ_GET_START,1671104060815,46,
5,0,1,REQ_GET_END,1671104061951,46,
5,0,1,PLAYBACK_SLEEPBEFORE_START,1671104061951,47,
5,0,1,PLAYBACK_SLEEPBEFORE_END,1671104071157,47,
5,0,1,REQ_GET_START,1671104071157,47,
5,0,1,REQ_GET_END,1671104071734,47,
5,0,1,PLAYBACK_SLEEPBEFORE_START,1671104071734,48,
5,0,1,PLAYBACK_SLEEPBEFORE_END,1671104071861,48,
5,0,1,REQ_GET_START,1671104071861,48,
5,0,1,REQ_GET_END,1671104072482,48,
5,0,1,PLAYBACK_SLEEPBEFORE_START,1671104072482,49,
5,0,1,PLAYBACK_SLEEPBEFORE_END,1671104072704,49,
5,0,1,REQ_GET_START,1671104072704,49,
5,0,1,REQ_GET_END,1671104073727,49,
5,0,1,PLAYBACK_SLEEPBEFORE_START,1671104073727,50,
5,0,1,PLAYBACK_SLEEPBEFORE_END,1671104073912,50,
5,0,1,WS_SEND_START,1671104073913,50,
5,0,1,WS_SEND_END,1671104073913,50,
5,0,1,PLAYBACK_SLEEPBEFORE_START,1671104073913,51,
5,0,1,PLAYBACK_SLEEPBEFORE_END,1671104073914,51,
5,0,1,WS_SEND_START,1671104073914,51,
5,0,1,WS_SEND_END,1671104073914,51,
5,0,1,PLAYBACK_SLEEPBEFORE_START,1671104073914,52,
5,0,1,PLAYBACK_SLEEPBEFORE_END,1671104073916,52,
5,0,1,WS_SEND_START,1671104073916,52,
5,0,1,WS_SEND_END,1671104073916,52,
5,0,1,PLAYBACK_SLEEPBEFORE_START,1671104073916,53,
