# https://rstudio-connect.testing.ap.datim.org/content/150 --workers 5 --loaded-duration-minutes 1 --output-dir run1 --overwrite-output
# {"appUrl":"https://rstudio-connect.testing.ap.datim.org/content/150","debugLog":false,"loadedDurationMinutes":1.0,"logLevel":"WARN","outputDir":"run1","overwriteOutput":true,"recordingPath":"recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
3,3,0,PLAYER_SESSION_CREATE,1671103769874,0,
3,3,0,REQ_HOME_START,1671103770389,5,
3,3,0,REQ_HOME_END,1671103770628,5,
3,3,0,REQ_GET_START,1671103770629,6,
3,3,0,REQ_GET_END,1671103771352,6,
3,3,0,REQ_GET_START,1671103771352,7,
3,3,0,REQ_GET_END,1671103771572,7,
3,3,0,REQ_GET_START,1671103771572,8,
3,3,0,REQ_GET_END,1671103772335,8,
3,3,0,REQ_GET_START,1671103772335,9,
3,3,0,REQ_GET_END,1671103772629,9,
3,3,0,REQ_GET_START,1671103772629,10,
3,3,0,REQ_GET_END,1671103772979,10,
3,3,0,REQ_GET_START,1671103772979,11,
3,3,0,REQ_GET_END,1671103774039,11,
3,3,0,REQ_TOK_START,1671103774039,12,
3,3,0,REQ_TOK_END,1671103774432,12,
3,3,0,REQ_SINF_START,1671103774432,13,
3,3,0,REQ_SINF_END,1671103774648,13,
3,3,0,WS_OPEN_START,1671103774648,14,
3,3,0,WS_OPEN_END,1671103774975,14,
3,3,0,WS_RECV_START,1671103774975,15,
3,3,0,WS_RECV_END,1671103774975,15,
3,3,0,PLAYBACK_SLEEPBEFORE_START,1671103774975,16,
3,3,0,PLAYBACK_SLEEPBEFORE_END,1671103774980,16,
3,3,0,WS_SEND_START,1671103774980,16,
3,3,0,WS_SEND_END,1671103774980,16,
3,3,0,PLAYBACK_SLEEPBEFORE_START,1671103774980,17,
3,3,0,PLAYBACK_SLEEPBEFORE_END,1671103774989,17,
3,3,0,WS_SEND_START,1671103774989,17,
3,3,0,WS_SEND_END,1671103774990,17,
3,3,0,WS_RECV_START,1671103774990,18,
3,3,0,WS_RECV_END,1671103775021,18,
3,3,0,WS_RECV_INIT_START,1671103775021,19,
3,3,0,WS_RECV_INIT_END,1671103775027,19,
3,3,0,WS_RECV_START,1671103775027,20,
3,3,0,WS_RECV_END,1671103775070,20,
3,3,0,PLAYBACK_SLEEPBEFORE_START,1671103775070,21,
3,3,0,PLAYBACK_SLEEPBEFORE_END,1671103775080,21,
3,3,0,WS_SEND_START,1671103775080,21,
3,3,0,WS_SEND_END,1671103775081,21,
3,3,0,PLAYBACK_SLEEPBEFORE_START,1671103775081,22,
