# https://rstudio-connect.testing.ap.datim.org/content/150 --workers 5 --loaded-duration-minutes 1 --output-dir run1 --overwrite-output
# {"appUrl":"https://rstudio-connect.testing.ap.datim.org/content/150","debugLog":false,"loadedDurationMinutes":1.0,"logLevel":"WARN","outputDir":"run1","overwriteOutput":true,"recordingPath":"recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
1,1,0,PLAYER_SESSION_CREATE,1671103748457,0,
1,1,0,REQ_HOME_START,1671103748863,5,
1,1,0,REQ_HOME_END,1671103749268,5,
1,1,0,REQ_GET_START,1671103749268,6,
1,1,0,REQ_GET_END,1671103750017,6,
1,1,0,REQ_GET_START,1671103750017,7,
1,1,0,REQ_GET_END,1671103750506,7,
1,1,0,REQ_GET_START,1671103750507,8,
1,1,0,REQ_GET_END,1671103751109,8,
1,1,0,REQ_GET_START,1671103751109,9,
1,1,0,REQ_GET_END,1671103752079,9,
1,1,0,REQ_GET_START,1671103752079,10,
1,1,0,REQ_GET_END,1671103752647,10,
1,1,0,REQ_GET_START,1671103752647,11,
1,1,0,REQ_GET_END,1671103753610,11,
1,1,0,REQ_TOK_START,1671103753610,12,
1,1,0,REQ_TOK_END,1671103754510,12,
1,1,0,REQ_SINF_START,1671103754510,13,
1,1,0,REQ_SINF_END,1671103754900,13,
1,1,0,WS_OPEN_START,1671103754900,14,
1,1,0,WS_OPEN_END,1671103755687,14,
1,1,0,WS_RECV_START,1671103755687,15,
1,1,0,WS_RECV_END,1671103755688,15,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1671103755688,16,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1671103755693,16,
1,1,0,WS_SEND_START,1671103755693,16,
1,1,0,WS_SEND_END,1671103755693,16,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1671103755694,17,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1671103755703,17,
1,1,0,WS_SEND_START,1671103755703,17,
1,1,0,WS_SEND_END,1671103755703,17,
1,1,0,WS_RECV_START,1671103755703,18,
1,1,0,WS_RECV_END,1671103756088,18,
1,1,0,WS_RECV_INIT_START,1671103756088,19,
1,1,0,WS_RECV_INIT_END,1671103756088,19,
1,1,0,WS_RECV_START,1671103756088,20,
1,1,0,WS_RECV_END,1671103756284,20,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1671103756284,21,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1671103756294,21,
1,1,0,WS_SEND_START,1671103756295,21,
1,1,0,WS_SEND_END,1671103756295,21,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1671103756295,22,
